"","class","cap.diameter","cap.shape","cap.color","does.bruise.or.bleed","gill.color","stem.height","stem.width","stem.color","has.ring","ring.type","habitat","season"
"13319","p",0.8,"x","o","f","o",4.44,0.98,"y","f","f","g","a"
"13320","p",0.67,"f","o","f","o",3.93,0.99,"o","f","f","g","u"
"13321","p",0.76,"f","o","f","o",5.04,1,"y","f","f","g","a"
"13322","p",0.71,"x","o","f","o",5.16,1.01,"o","f","f","g","a"
"13323","p",0.49,"x","o","f","o",3.69,0.87,"o","f","f","g","u"
"13324","p",0.67,"x","o","f","o",4.3,1.02,"y","f","f","g","a"
"13325","p",0.75,"f","o","f","o",4.25,1.01,"o","f","f","g","u"
"13326","p",0.72,"x","o","f","o",5.25,0.89,"o","f","f","g","a"
"13327","p",0.69,"f","o","f","o",4.3,0.94,"y","f","f","g","a"
"13328","p",0.67,"x","o","f","o",4.3,0.97,"y","f","f","g","u"
"13329","p",0.78,"f","o","f","o",4.5,1.02,"y","f","f","g","u"
"13330","p",0.79,"f","o","f","o",4.98,1.14,"y","f","f","g","a"
"13331","p",0.68,"f","o","f","o",4.86,1.02,"o","f","f","g","a"
"13332","p",0.68,"f","o","f","o",5.25,1.05,"o","f","f","g","a"
"13333","p",0.63,"f","o","f","o",4.64,0.99,"y","f","f","g","u"
"13334","p",0.74,"x","o","f","o",4.39,1.01,"y","f","f","g","a"
"13335","p",0.88,"x","o","f","o",5.21,1.22,"y","f","f","g","u"
"13336","p",0.79,"f","o","f","o",4.15,1.01,"o","f","f","g","a"
"13337","p",0.78,"x","o","f","o",4.71,1.05,"y","f","f","g","a"
"13338","p",0.63,"f","o","f","o",4.24,1,"y","f","f","g","u"
"13339","p",0.68,"x","o","f","o",4.39,0.97,"y","f","f","g","a"
"13340","p",0.61,"x","o","f","o",4.71,0.96,"y","f","f","g","a"
"13341","p",0.87,"f","o","f","o",6.13,1.16,"o","f","f","g","a"
"13342","p",0.81,"f","o","f","o",5.36,1.03,"y","f","f","g","u"
"13343","p",0.65,"f","o","f","o",5.3,1.12,"y","f","f","g","a"
"13344","p",0.7,"f","o","f","o",4.56,1,"o","f","f","g","u"
"13345","p",0.65,"f","o","f","o",3.83,0.92,"o","f","f","g","u"
"13346","p",0.78,"x","o","f","o",4.48,1.14,"y","f","f","g","a"
"13347","p",0.79,"x","o","f","o",4.03,1.03,"y","f","f","g","u"
"13348","p",0.67,"x","o","f","o",4.68,1,"y","f","f","g","u"
"13349","p",0.87,"f","o","f","o",5.61,1.03,"y","f","f","g","a"
"13350","p",0.51,"f","o","f","o",4.09,0.96,"y","f","f","g","a"
"13351","p",0.66,"f","o","f","o",4.4,1,"y","f","f","g","u"
"13352","p",0.85,"f","o","f","o",5.11,1.12,"o","f","f","g","u"
"13353","p",0.5,"f","o","f","o",4.21,0.9,"y","f","f","g","a"
"13354","p",0.54,"x","o","f","o",4.43,1.03,"o","f","f","g","u"
"13355","p",0.5,"x","o","f","o",4.79,1.08,"o","f","f","g","a"
"13356","p",0.59,"f","o","f","o",4.53,0.95,"o","f","f","g","a"
"13357","p",0.83,"x","o","f","o",4.6,1.09,"o","f","f","g","a"
"13358","p",0.93,"f","o","f","o",4.79,1.04,"y","f","f","g","u"
"13359","p",0.6,"f","o","f","o",4.07,0.87,"y","f","f","g","a"
"13360","p",0.71,"f","o","f","o",4.4,0.94,"o","f","f","g","a"
"13361","p",0.51,"f","o","f","o",4.71,1,"o","f","f","g","a"
"13362","p",0.81,"x","o","f","o",5.21,1.09,"o","f","f","g","u"
"13363","p",0.74,"x","o","f","o",4.44,1.06,"y","f","f","g","a"
"13364","p",0.98,"f","o","f","o",5.77,1.16,"y","f","f","g","u"
"13365","p",0.83,"f","o","f","o",4.96,1.05,"y","f","f","g","a"
"13366","p",0.61,"f","o","f","o",5.3,1.02,"o","f","f","g","u"
"13367","p",0.73,"x","o","f","o",4.18,1.02,"o","f","f","g","a"
"13368","p",0.59,"x","o","f","o",4.2,0.97,"o","f","f","g","a"
"13369","p",0.58,"f","o","f","o",4.02,0.98,"y","f","f","g","a"
"13370","p",0.62,"f","o","f","o",3.99,0.92,"y","f","f","g","a"
"13371","p",0.54,"f","o","f","o",4.2,1.03,"o","f","f","g","u"
"13372","p",0.7,"f","o","f","o",4.8,1,"y","f","f","g","a"
"13373","p",0.56,"x","o","f","o",3.89,0.87,"y","f","f","g","u"
"13374","p",0.75,"x","o","f","o",4.28,1.04,"o","f","f","g","u"
"13375","p",0.7,"x","o","f","o",4.51,0.97,"o","f","f","g","u"
"13376","p",0.51,"f","o","f","o",3.93,0.95,"o","f","f","g","a"
"13377","p",0.7,"x","o","f","o",4.64,0.97,"o","f","f","g","a"
"13378","p",0.59,"f","o","f","o",3.26,0.87,"o","f","f","g","u"
"13379","p",0.64,"f","o","f","o",3.76,0.97,"y","f","f","g","a"
"13380","p",0.73,"f","o","f","o",4.15,1.05,"o","f","f","g","a"
"13381","p",0.58,"f","o","f","o",5.17,1.06,"y","f","f","g","a"
"13382","p",0.58,"f","o","f","o",3.53,0.93,"y","f","f","g","a"
"13383","p",0.81,"f","o","f","o",4.73,1.09,"o","f","f","g","a"
"13384","p",0.53,"f","o","f","o",3.99,0.95,"y","f","f","g","a"
"13385","p",0.65,"x","o","f","o",4.76,1.06,"o","f","f","g","u"
"13386","p",0.81,"x","o","f","o",4.98,1.09,"y","f","f","g","u"
"13387","p",0.67,"f","o","f","o",4.47,1.01,"y","f","f","g","u"
"13388","p",0.83,"x","o","f","o",4.75,1.01,"o","f","f","g","a"
"13389","p",0.67,"x","o","f","o",4.18,0.98,"y","f","f","g","a"
"13390","p",0.72,"f","o","f","o",4.37,0.97,"y","f","f","g","u"
"13391","p",0.82,"x","o","f","o",4.48,1.03,"y","f","f","g","a"
"13392","p",0.71,"x","o","f","o",4.38,1.09,"y","f","f","g","a"
"13393","p",0.6,"x","o","f","o",4.9,0.89,"o","f","f","g","u"
"13394","p",0.63,"f","o","f","o",4.78,1,"o","f","f","g","u"
"13395","p",0.69,"x","o","f","o",4.46,0.89,"y","f","f","g","a"
"13396","p",0.81,"x","o","f","o",5.76,1.16,"y","f","f","g","a"
"13397","p",0.79,"f","o","f","o",4.99,1.1,"o","f","f","g","a"
"13398","p",0.7,"f","o","f","o",4.66,1.04,"y","f","f","g","a"
"13399","p",0.71,"x","o","f","o",4.41,0.89,"y","f","f","g","a"
"13400","p",0.82,"x","o","f","o",4.61,1.06,"o","f","f","g","u"
"13401","p",0.71,"x","o","f","o",4.89,1.07,"o","f","f","g","u"
"13402","p",0.65,"x","o","f","o",4.37,0.91,"y","f","f","g","a"
"13403","p",0.68,"f","o","f","o",4.03,0.92,"o","f","f","g","a"
"13404","p",0.7,"f","o","f","o",4.72,1.06,"o","f","f","g","a"
"13405","p",0.67,"f","o","f","o",4.16,1.01,"y","f","f","g","a"
"13406","p",0.74,"x","o","f","o",4.73,1.01,"o","f","f","g","u"
"13407","p",0.75,"x","o","f","o",4.1,1.03,"o","f","f","g","u"
"13408","p",0.77,"f","o","f","o",4.72,1.16,"o","f","f","g","u"
"13409","p",0.5,"f","o","f","o",3.84,0.85,"o","f","f","g","a"
"13410","p",0.84,"x","o","f","o",4.43,1.06,"y","f","f","g","u"
"13411","p",0.66,"x","o","f","o",4.89,1.08,"o","f","f","g","u"
"13412","p",0.7,"x","o","f","o",5.19,1.11,"y","f","f","g","u"
"13413","p",0.7,"x","o","f","o",4.88,0.98,"y","f","f","g","u"
"13414","p",0.64,"x","o","f","o",4.64,1.07,"y","f","f","g","u"
"13415","p",1.53,"x","n","f","n",2.02,2.64,"n","f","f","h","a"
"13416","p",1.76,"x","n","f","n",2.28,2.76,"n","f","f","h","a"
"13417","p",1.34,"x","y","f","n",2.08,2.5,"n","f","f","h","u"
"13418","p",1.49,"x","y","f","n",2.15,2.64,"n","f","f","d","a"
"13419","p",1.8,"x","y","f","n",2.29,2.61,"n","f","f","h","a"
"13420","p",1.33,"x","n","f","n",2.18,2.58,"n","f","f","h","u"
"13421","p",1.5,"x","y","f","n",2.62,2.7,"n","f","f","h","u"
"13422","p",1.42,"x","n","f","n",1.68,2.24,"n","f","f","h","u"
"13423","p",1.44,"x","n","f","n",1.25,2.32,"n","f","f","d","u"
"13424","p",1.69,"x","n","f","n",2.36,2.47,"n","f","f","d","a"
"13425","p",1.46,"x","y","f","n",2.4,2.92,"n","f","f","h","u"
"13426","p",1.55,"x","y","f","n",2.59,2.62,"n","f","f","d","a"
"13427","p",1.43,"x","n","f","n",1.74,2.27,"n","f","f","h","u"
"13428","p",1.4,"x","y","f","n",1.58,2.27,"n","f","f","d","a"
"13429","p",1.61,"x","y","f","n",2.23,2.47,"n","f","f","d","a"
"13430","p",1.53,"x","y","f","n",2.19,2.6,"n","f","f","d","a"
"13431","p",1.25,"x","y","f","n",1.59,2.31,"n","f","f","h","a"
"13432","p",1.34,"x","y","f","n",1.91,2.31,"n","f","f","h","u"
"13433","p",1.59,"x","n","f","n",2.01,2.58,"n","f","f","d","a"
"13434","p",1.16,"x","n","f","n",1.71,2.52,"n","f","f","d","u"
"13435","p",1.35,"x","n","f","n",1.62,2,"n","f","f","h","a"
"13436","p",1.49,"x","n","f","n",1.89,2.68,"n","f","f","d","u"
"13437","p",1.8,"x","y","f","n",2.02,2.74,"n","f","f","d","a"
"13438","p",1.48,"x","n","f","n",2.33,2.44,"n","f","f","h","u"
"13439","p",1.58,"x","n","f","n",1.83,2.47,"n","f","f","d","a"
"13440","p",1.26,"x","n","f","n",1.98,2.52,"n","f","f","h","u"
"13441","p",1.64,"x","y","f","n",1.74,2.41,"n","f","f","d","a"
"13442","p",1.8,"x","y","f","n",2.56,2.6,"n","f","f","d","u"
"13443","p",1.44,"x","n","f","n",1.98,2.27,"n","f","f","h","u"
"13444","p",1.59,"x","y","f","n",2.02,2.61,"n","f","f","d","u"
"13445","p",1.72,"x","n","f","n",2.38,2.71,"n","f","f","d","a"
"13446","p",1.4,"x","n","f","n",1.52,2.18,"n","f","f","d","a"
"13447","p",1.6,"x","y","f","n",1.67,2.35,"n","f","f","d","u"
"13448","p",1.76,"x","y","f","n",2.94,2.84,"n","f","f","h","u"
"13449","p",1.24,"x","n","f","n",1.79,2.34,"n","f","f","d","u"
"13450","p",1.65,"x","y","f","n",1.98,2.53,"n","f","f","h","a"
"13451","p",1.45,"x","y","f","n",1.99,2.5,"n","f","f","d","a"
"13452","p",1.54,"x","y","f","n",1.79,2.3,"n","f","f","d","a"
"13453","p",1.25,"x","y","f","n",1.6,2.37,"n","f","f","h","a"
"13454","p",1.4,"x","n","f","n",1.85,2.45,"n","f","f","d","a"
"13455","p",1.47,"x","y","f","n",1.71,2.6,"n","f","f","d","a"
"13456","p",1.35,"x","y","f","n",1.92,2.24,"n","f","f","d","u"
"13457","p",1.49,"x","n","f","n",2.02,2.48,"n","f","f","d","a"
"13458","p",1.58,"x","n","f","n",2.57,2.62,"n","f","f","h","a"
"13459","p",1.3,"x","n","f","n",2.06,2.4,"n","f","f","h","u"
"13460","p",1.36,"x","y","f","n",1.75,2.44,"n","f","f","h","u"
"13461","p",1.42,"x","n","f","n",1.67,2.6,"n","f","f","d","a"
"13462","p",1.24,"x","y","f","n",1.38,2.34,"n","f","f","d","a"
"13463","p",1.56,"x","n","f","n",1.95,2.38,"n","f","f","h","u"
"13464","p",1.73,"x","y","f","n",2.64,2.77,"n","f","f","h","a"
"13465","p",1.47,"x","y","f","n",1.65,2.42,"n","f","f","d","u"
"13466","p",1.35,"x","y","f","n",1.83,2.37,"n","f","f","d","a"
"13467","p",1.39,"x","n","f","n",1.46,2.46,"n","f","f","d","u"
"13468","p",1.8,"x","y","f","n",2.31,2.59,"n","f","f","h","u"
"13469","p",1.6,"x","y","f","n",2.85,2.92,"n","f","f","h","u"
"13470","p",1.52,"x","n","f","n",1.44,2.39,"n","f","f","h","a"
"13471","p",1.49,"x","n","f","n",2.21,2.59,"n","f","f","d","a"
"13472","p",1.55,"x","n","f","n",2.3,2.51,"n","f","f","d","u"
"13473","p",1.77,"x","y","f","n",2.16,2.74,"n","f","f","d","a"
"13474","p",1.86,"x","y","f","n",2.11,2.44,"n","f","f","h","a"
"13475","p",1.58,"x","y","f","n",1.91,2.37,"n","f","f","h","u"
"13476","p",1.62,"x","n","f","n",2.55,2.63,"n","f","f","d","a"
"13477","p",1.52,"x","y","f","n",2,2.61,"n","f","f","h","a"
"13478","p",1.42,"x","n","f","n",2.03,2.72,"n","f","f","d","u"
"13479","p",1.84,"x","y","f","n",2.32,2.61,"n","f","f","h","u"
"13480","p",1.3,"x","n","f","n",1.57,2.47,"n","f","f","h","a"
"13481","p",1.53,"x","n","f","n",2.16,2.61,"n","f","f","d","a"
"13482","p",1.43,"x","n","f","n",2.53,2.68,"n","f","f","d","a"
"13483","p",1.23,"x","n","f","n",1.68,2.4,"n","f","f","d","u"
"13484","p",1.46,"x","n","f","n",1.87,2.59,"n","f","f","h","u"
"13485","p",1.56,"x","n","f","n",2.18,2.52,"n","f","f","h","a"
"13486","p",1.38,"x","n","f","n",1.87,2.37,"n","f","f","h","a"
"13487","p",1.87,"x","y","f","n",2.61,2.79,"n","f","f","d","u"
"13488","p",1.54,"x","y","f","n",1.91,2.51,"n","f","f","d","u"
"13489","p",1.67,"x","n","f","n",2.11,2.57,"n","f","f","h","u"
"13490","p",1.7,"x","n","f","n",2.22,2.64,"n","f","f","h","a"
"13491","p",1.48,"x","n","f","n",2.2,2.49,"n","f","f","d","a"
"13492","p",1.4,"x","y","f","n",2.1,2.77,"n","f","f","h","a"
"13493","p",1.4,"x","n","f","n",2.21,2.6,"n","f","f","d","a"
"13494","p",1.31,"x","n","f","n",1.81,2.33,"n","f","f","h","u"
"13495","p",1.53,"x","y","f","n",1.79,2.51,"n","f","f","d","a"
"13496","p",1.49,"x","n","f","n",1.7,2.34,"n","f","f","h","u"
"13497","p",1.76,"x","n","f","n",2.06,2.68,"n","f","f","h","a"
"13498","p",1.51,"x","n","f","n",1.74,2.4,"n","f","f","h","u"
"13499","p",1.64,"x","y","f","n",2.03,2.72,"n","f","f","d","u"
"13500","p",1.54,"x","y","f","n",1.92,2.3,"n","f","f","d","a"
"13501","p",1.47,"x","n","f","n",2.41,2.76,"n","f","f","h","a"
"13502","p",1.49,"x","y","f","n",1.94,2.52,"n","f","f","d","u"
"13503","p",1.06,"x","y","f","n",1.58,2.21,"n","f","f","d","u"
"13504","p",1.41,"x","n","f","n",1.9,2.51,"n","f","f","h","u"
"13505","p",1.66,"x","y","f","n",2.36,2.75,"n","f","f","d","a"
"13506","p",1.2,"x","y","f","n",1.64,2.4,"n","f","f","d","a"
"13507","p",1.36,"x","y","f","n",1.58,2.45,"n","f","f","h","a"
"13508","p",1.62,"x","n","f","n",2.52,2.6,"n","f","f","d","u"
"13509","p",1.44,"x","y","f","n",2.49,2.45,"n","f","f","d","u"
"13510","p",1.43,"x","y","f","n",2.19,2.65,"n","f","f","d","a"
"13511","p",1.78,"x","n","f","n",2.31,2.64,"n","f","f","h","a"
"13512","p",1.52,"x","y","f","n",2.16,2.46,"n","f","f","h","u"
"13513","p",1.37,"x","n","f","n",2,2.58,"n","f","f","d","a"
"13514","p",1.56,"x","y","f","n",2.08,2.94,"n","f","f","d","a"
"13515","p",1.5,"x","y","f","n",1.72,2.33,"n","f","f","h","a"
"13516","p",1.51,"x","y","f","n",2.29,2.66,"n","f","f","h","a"
"13517","p",1.63,"x","n","f","n",2.01,2.44,"n","f","f","d","a"
"13518","p",1.32,"x","n","f","n",1.71,2.37,"n","f","f","h","u"
"13519","p",1.4,"x","n","f","n",1.93,2.33,"n","f","f","d","u"
"13520","p",1.3,"x","n","f","n",1.4,2.19,"n","f","f","d","u"
"13521","p",1.44,"x","n","f","n",2.02,2.51,"n","f","f","d","a"
"13522","p",1.52,"x","n","f","n",1.89,2.36,"n","f","f","h","a"
"13523","p",1.23,"x","y","f","n",1.27,2.19,"n","f","f","d","u"
"13524","p",1.41,"x","n","f","n",1.59,2.3,"n","f","f","h","a"
"13525","p",1.66,"x","y","f","n",1.44,2.39,"n","f","f","h","a"
"13526","p",1.96,"x","y","f","n",2.68,2.92,"n","f","f","h","u"
"13527","p",1.37,"x","n","f","n",1.98,2.53,"n","f","f","h","u"
"13528","p",1.9,"x","y","f","n",2.24,2.63,"n","f","f","h","a"
"13529","p",1.72,"x","n","f","n",2.17,2.64,"n","f","f","d","u"
"13530","p",1.31,"x","n","f","n",2.29,2.52,"n","f","f","d","a"
"13531","p",1.61,"x","y","f","n",2.01,2.63,"n","f","f","d","a"
"13532","p",1.17,"x","y","f","n",1.78,2.4,"n","f","f","h","a"
"13533","p",1.25,"x","y","f","n",1.22,2.42,"n","f","f","h","a"
"13534","p",1.63,"x","y","f","n",2.36,2.77,"n","f","f","d","a"
"13535","p",1.25,"x","n","f","n",1.82,2.26,"n","f","f","d","a"
"13536","p",1.39,"x","y","f","n",1.58,2.51,"n","f","f","h","a"
"13537","p",1.62,"x","y","f","n",2.3,2.56,"n","f","f","d","a"
"13538","p",1.64,"x","y","f","n",1.58,2.31,"n","f","f","d","a"
"13539","p",1.31,"x","y","f","n",1.84,2.51,"n","f","f","d","u"
"13540","p",1.62,"x","n","f","n",1.68,2.41,"n","f","f","h","a"
"13541","p",1.73,"x","y","f","n",1.96,2.32,"n","f","f","h","a"
"13542","p",1.66,"x","y","f","n",1.75,2.45,"n","f","f","h","a"
"13543","p",1.31,"x","n","f","n",1.53,2.3,"n","f","f","h","a"
"13544","p",1.42,"x","y","f","n",2,2.43,"n","f","f","h","u"
"13545","p",1.6,"x","n","f","n",1.88,2.35,"n","f","f","h","a"
"13546","p",1.44,"x","y","f","n",2.15,2.49,"n","f","f","h","a"
"13547","p",1.7,"x","y","f","n",1.89,2.32,"n","f","f","h","a"
"13548","p",1.6,"x","n","f","n",2.3,2.55,"n","f","f","h","a"
"13549","p",1.21,"x","y","f","n",1.74,2.36,"n","f","f","d","a"
"13550","p",1.32,"x","n","f","n",1.82,2.38,"n","f","f","h","u"
"13551","p",1.7,"x","n","f","n",2.09,2.73,"n","f","f","d","u"
"13552","p",1.87,"x","y","f","n",2.65,2.82,"n","f","f","h","a"
"13553","p",1.44,"x","n","f","n",1.81,2.37,"n","f","f","h","u"
"13554","p",1.74,"x","n","f","n",2.07,2.61,"n","f","f","d","a"
"13555","p",1.26,"x","n","f","n",2.17,2.4,"n","f","f","h","a"
"13556","p",1.62,"x","n","f","n",2.13,2.59,"n","f","f","d","a"
"13557","p",1.79,"x","y","f","n",2.31,2.69,"n","f","f","h","u"
"13558","p",1.46,"x","n","f","n",1.77,2.48,"n","f","f","d","a"
"13559","p",1.49,"x","n","f","n",2.22,2.53,"n","f","f","d","u"
"13560","p",1.43,"x","y","f","n",2.61,2.67,"n","f","f","h","u"
"13561","p",1.57,"x","y","f","n",2.31,2.64,"n","f","f","d","u"
"13562","p",1.57,"x","n","f","n",2.41,2.65,"n","f","f","d","u"
"13563","p",1.86,"x","n","f","n",2.61,2.54,"n","f","f","h","u"
"13564","p",1.5,"x","y","f","n",2.41,2.81,"n","f","f","h","u"
"13565","p",1.52,"x","y","f","n",2.2,2.6,"n","f","f","d","u"
"13566","p",1.63,"x","y","f","n",2.22,2.69,"n","f","f","d","u"
"13567","p",1.37,"x","y","f","n",1.89,2.51,"n","f","f","d","a"
"13568","p",1.48,"x","y","f","n",2.56,2.61,"n","f","f","d","u"
"13569","p",1.24,"x","y","f","n",2,2.35,"n","f","f","h","u"
"13570","p",1.48,"x","y","f","n",2.07,2.32,"n","f","f","h","u"
"13571","p",1.43,"x","y","f","n",2.07,2.7,"n","f","f","d","a"
"13572","p",1.5,"x","y","f","n",2.42,2.49,"n","f","f","d","u"
"13573","p",1.55,"x","y","f","n",1.86,2.55,"n","f","f","h","a"
"13574","p",1.39,"x","n","f","n",2.28,2.4,"n","f","f","d","u"
"13575","p",1.77,"x","y","f","n",2.87,2.92,"n","f","f","h","u"
"13576","p",1.43,"x","n","f","n",2.28,2.56,"n","f","f","d","u"
"13577","p",1.68,"x","n","f","n",2.66,2.65,"n","f","f","d","a"
"13578","p",1.4,"x","y","f","n",1.85,2.39,"n","f","f","h","u"
"13579","p",1.71,"x","n","f","n",2.16,2.81,"n","f","f","h","a"
"13580","p",1.35,"x","y","f","n",1.67,2.4,"n","f","f","h","u"
"13581","p",1.5,"x","n","f","n",2.05,2.59,"n","f","f","h","u"
"13582","p",1.43,"x","y","f","n",1.99,2.47,"n","f","f","h","a"
"13583","p",1.06,"x","n","f","n",1.52,2.33,"n","f","f","h","a"
"13584","p",1.55,"x","n","f","n",2.41,2.8,"n","f","f","h","a"
"13585","p",1.6,"x","n","f","n",1.94,2.58,"n","f","f","h","a"
"13586","p",1.73,"x","n","f","n",2.15,2.57,"n","f","f","h","u"
"13587","p",1.55,"x","n","f","n",2.45,2.62,"n","f","f","d","a"
"13588","p",1.56,"x","y","f","n",2.49,2.61,"n","f","f","d","u"
"13589","p",1.1,"x","n","f","n",1.5,2.48,"n","f","f","h","u"
"13590","p",1.59,"x","n","f","n",1.92,2.61,"n","f","f","h","a"
"13591","p",1.36,"x","y","f","n",2.01,2.52,"n","f","f","d","u"
"13592","p",1.57,"x","n","f","n",2.22,2.59,"n","f","f","d","a"
"13593","p",1.87,"x","n","f","n",2.02,2.66,"n","f","f","h","u"
"13594","p",1.59,"x","n","f","n",1.96,2.66,"n","f","f","d","a"
"13595","p",1.31,"x","y","f","n",2.13,2.54,"n","f","f","d","a"
"13596","p",1.43,"x","y","f","n",1.51,2.32,"n","f","f","h","a"
"13597","p",1.7,"x","y","f","n",2.2,2.66,"n","f","f","h","a"
"13598","p",1.51,"x","n","f","n",2.35,2.7,"n","f","f","h","u"
"13599","p",1.28,"x","n","f","n",1.99,2.35,"n","f","f","h","u"
"13600","p",1.6,"x","y","f","n",2.17,2.66,"n","f","f","h","a"
"13601","p",1.46,"x","y","f","n",2.43,2.48,"n","f","f","d","a"
"13602","p",1.36,"x","y","f","n",1.91,2.47,"n","f","f","d","a"
"13603","p",1.29,"x","y","f","n",1.8,2.27,"n","f","f","h","a"
"13604","p",1.81,"x","n","f","n",1.91,2.46,"n","f","f","h","a"
"13605","p",1.63,"x","y","f","n",2.01,2.56,"n","f","f","h","u"
"13606","p",1.52,"x","y","f","n",2.37,2.52,"n","f","f","d","a"
"13607","p",1.37,"x","y","f","n",1.98,2.45,"n","f","f","h","a"
"13608","p",1.64,"x","n","f","n",2.67,3.01,"n","f","f","h","u"
"13609","p",1.72,"x","n","f","n",2.12,2.73,"n","f","f","d","a"
"13610","p",1.73,"x","y","f","n",2.76,2.78,"n","f","f","d","a"
"13611","p",1.51,"x","n","f","n",2.22,2.55,"n","f","f","h","a"
"13612","p",1.43,"x","n","f","n",1.69,2.39,"n","f","f","d","u"
"13613","p",1.48,"x","n","f","n",2.04,2.47,"n","f","f","d","u"
"13614","p",1.5,"x","y","f","n",2.44,2.69,"n","f","f","h","a"
"13615","p",1.72,"x","n","f","n",2.31,2.58,"n","f","f","d","a"
"13616","p",1.38,"x","n","f","n",1.77,2.28,"n","f","f","h","a"
"13617","p",1.58,"x","y","f","n",1.2,1.92,"n","f","f","d","u"
"13618","p",1.53,"x","n","f","n",2.09,2.57,"n","f","f","d","a"
"13619","p",1.7,"x","y","f","n",1.94,2.47,"n","f","f","h","a"
"13620","p",1.41,"x","y","f","n",2.61,2.58,"n","f","f","d","a"
"13621","p",1.7,"x","y","f","n",2.13,2.79,"n","f","f","h","a"
"13622","p",1.15,"x","n","f","n",1.75,2.38,"n","f","f","d","u"
"13623","p",1.71,"x","n","f","n",2.19,2.46,"n","f","f","d","a"
"13624","p",1.61,"x","n","f","n",2.19,2.51,"n","f","f","d","a"
"13625","p",1.53,"x","y","f","n",2.13,2.72,"n","f","f","h","a"
"13626","p",1.66,"x","y","f","n",2.33,2.77,"n","f","f","d","u"
"13627","p",1.2,"x","n","f","n",1.91,2.43,"n","f","f","h","a"
"13628","p",1.67,"x","y","f","n",1.83,2.54,"n","f","f","h","a"
"13629","p",1.3,"x","n","f","n",1.38,2.48,"n","f","f","d","u"
"13630","p",1.74,"x","n","f","n",2.28,2.81,"n","f","f","h","a"
"13631","p",1.71,"x","n","f","n",2.21,2.84,"n","f","f","d","u"
"13632","p",1.49,"x","n","f","n",1.81,2.42,"n","f","f","d","a"
"13633","p",1.44,"x","n","f","n",2.28,2.28,"n","f","f","h","a"
"13634","p",1.62,"x","y","f","n",2.18,2.6,"n","f","f","d","a"
"13635","p",1.62,"x","n","f","n",2.37,2.45,"n","f","f","d","a"
"13636","p",1.75,"x","y","f","n",2.18,2.76,"n","f","f","h","u"
"13637","p",1.54,"x","n","f","n",1.94,2.48,"n","f","f","d","u"
"13638","p",1.65,"x","y","f","n",2.14,2.35,"n","f","f","h","a"
"13639","p",1.46,"x","y","f","n",2.39,2.61,"n","f","f","d","a"
"13640","p",1.7,"x","y","f","n",2.39,2.61,"n","f","f","h","u"
"13641","p",1.7,"x","y","f","n",2.57,2.82,"n","f","f","d","u"
"13642","p",1.32,"x","y","f","n",1.22,2.33,"n","f","f","d","a"
"13643","p",1.23,"x","n","f","n",1.96,2.48,"n","f","f","h","u"
"13644","p",1.25,"x","n","f","n",1.75,2.28,"n","f","f","h","u"
"13645","p",1.62,"x","n","f","n",2.56,2.73,"n","f","f","d","a"
"13646","p",1.54,"x","y","f","n",1.66,2.19,"n","f","f","h","u"
"13647","p",1.37,"x","n","f","n",1.88,2.35,"n","f","f","h","u"
"13648","p",1.27,"x","y","f","n",2.2,2.35,"n","f","f","d","u"
"13649","p",1.62,"x","y","f","n",2.07,2.54,"n","f","f","h","u"
"13650","p",1.48,"x","n","f","n",1.9,2.22,"n","f","f","h","a"
"13651","p",1.12,"x","n","f","n",2.11,2.56,"n","f","f","d","a"
"13652","p",1.46,"x","y","f","n",1.68,2.43,"n","f","f","d","u"
"13653","p",1.49,"x","y","f","n",1.98,2.58,"n","f","f","h","a"
"13654","p",1.49,"x","y","f","n",2.31,2.91,"n","f","f","h","u"
"13655","p",1.23,"x","n","f","n",1.56,2.29,"n","f","f","h","a"
"13656","p",1.34,"x","n","f","n",1.99,2.39,"n","f","f","h","u"
"13657","p",1.7,"x","y","f","n",2.38,2.42,"n","f","f","h","a"
"13658","p",1.49,"x","y","f","n",2,2.41,"n","f","f","h","u"
"13659","p",1.49,"x","n","f","n",1.69,2.37,"n","f","f","h","a"
"13660","p",1.4,"x","n","f","n",1.4,2.32,"n","f","f","h","a"
"13661","p",1.46,"x","y","f","n",2.07,2.37,"n","f","f","h","a"
"13662","p",1.5,"x","y","f","n",1.73,2.4,"n","f","f","d","u"
"13663","p",1.52,"x","y","f","n",2.16,2.67,"n","f","f","d","a"
"13664","p",1.65,"x","n","f","n",1.91,2.25,"n","f","f","d","u"
"13665","p",1.34,"x","n","f","n",1.94,2.68,"n","f","f","d","u"
"13666","p",1.43,"x","n","f","n",2.14,2.55,"n","f","f","h","a"
"13667","p",1.4,"x","y","f","n",2.21,2.5,"n","f","f","h","a"
"13668","p",1.55,"x","y","f","n",2.24,2.57,"n","f","f","d","u"
"13669","p",1.48,"x","n","f","n",2.87,2.81,"n","f","f","h","u"
"13670","p",1.64,"x","y","f","n",1.84,2.62,"n","f","f","d","a"
"13671","p",1.63,"x","n","f","n",2.05,2.56,"n","f","f","h","u"
"13672","p",1.32,"x","n","f","n",1.81,2.35,"n","f","f","d","u"
"13673","p",1.47,"x","y","f","n",2.02,2.6,"n","f","f","h","a"
"13674","p",1.78,"x","n","f","n",2.38,2.47,"n","f","f","h","u"
"13675","p",1.7,"x","y","f","n",2.09,2.59,"n","f","f","d","u"
